study_hours,class_attendance,sleep_hours,gender_male,gender_other,course_b.sc,course_b.tech,course_ba,course_bba,course_bca,course_diploma,internet_access_yes,sleep_quality_good,sleep_quality_poor,study_method_group study,study_method_mixed,study_method_online videos,study_method_self-study,facility_rating_low,facility_rating_medium,exam_difficulty_hard,exam_difficulty_moderate,exam_score
0.152667912,0.600783305,0.225998565,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.570062727
1.027787788,0.415617731,-1.044175261,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0.538754234
0.529575977,0.294102822,-1.044175261,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0.390668912
-0.016290876,0.965328031,-1.217380783,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0.004589323
-1.671220543,0.317248519,-0.697764218,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,-1.841188441
-1.155679626,0.380899185,0.514674434,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,-0.349757698
-0.570822283,1.306727059,0.052793043,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.281003798
0.347620359,-1.088852564,-0.755499391,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.390668912
1.010458681,0.108937247,1.611642738,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1.168116853
1.590983748,0.733871062,0.45693926,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1.982586124
0.343288083,-0.666443597,-0.813234565,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,-0.048298292
0.789512574,-0.97312408,-1.563791826,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.154073522
0.416936785,-1.291377412,-0.928704913,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,-1.301734768
-0.245901537,-0.822677051,-0.062677305,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,-1.148360684
0.377946296,0.577637609,-1.044175261,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.586353088
-0.345543899,0.398258458,-0.640029044,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,-0.550730635
-0.163588281,-1.140930382,1.669377912,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.179118452
1.42202496,-0.029936934,1.49617239,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1.982586124
0.217652061,-0.996269777,0.052793043,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.427690243
-1.389622563,1.515038331,1.149761347,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,-0.048298292
0.079019209,0.774376032,-0.755499391,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.649818226
1.569322365,-1.135143958,0.861085477,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.321915013
-1.389622563,-0.730094263,1.380702042,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,-0.270426275
1.629974237,1.22571712,1.149761347,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.744591856
1.686293833,0.195733611,0.45693926,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1.400822359
0.208987508,-0.498637295,1.149761347,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.533465473
-0.583819113,0.340394216,-1.679262174,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,-0.963254032
-1.70154648,-0.382908811,-0.409088348,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-2.26963101
-1.684217373,1.428241968,0.918820651,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.069453338
-0.393198942,1.295154211,-0.351353174,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,-0.418511597
0.975800469,-1.181435352,-1.101910435,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.749880618
1.530331875,0.612356154,0.918820651,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1.485442543
-1.199002392,1.173639302,0.399204086,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.24258359
-0.046616813,-1.002056201,0.052793043,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.31133749
0.00103823,1.289367787,-0.58229387,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1.104651715
-0.419192602,-0.278753175,-1.390586304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.492554258
0.135338805,-0.666443597,1.265231695,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.470000335
1.469680003,1.677058209,-1.044175261,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1.252737037
-0.215575601,0.652861123,0.45693926,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,-0.376201505
-1.259654265,-0.730094263,-0.697764218,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-2.259000599
0.568566467,0.103150823,-0.928704913,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.697417079
-1.627897777,0.49662767,-0.178147653,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-1.619060458
1.521667322,0.733871062,0.803350304,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.490731304
1.521667322,-1.007842625,-0.928704913,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.014742769
-1.415616223,0.404044882,-1.390586304,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,-1.846477202
0.174329295,1.202571423,-0.062677305,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.427690243
1.027787788,1.052124394,0.168263391,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1.564773965
-0.124597792,-0.712734991,0.514674434,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.110364553
-0.076942749,1.630766815,-0.178147653,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.961855154
1.625641961,-1.690640682,-0.409088348,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0.385380151
-0.939065795,0.965328031,-1.217380783,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.655106987
0.087683762,-0.637511476,-0.697764218,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,-0.635350819
-1.337635244,1.532397603,-0.870969739,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.269027398
-0.687793752,1.254649241,-1.275115956,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,-0.492554258
1.214075682,1.324086332,1.553907564,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1.199849422
0.746189808,-0.86318202,-1.101910435,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0.406535197
0.386610849,1.028978697,0.225998565,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0.179118452
-1.341967521,-0.579647234,-0.351353174,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.799302425
1.214075682,-0.186170387,0.168263391,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1.072919146
-0.705122858,1.405096271,0.283733739,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.274316159
0.118009699,0.762803183,0.052793043,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.173829691
-0.926068966,0.485054821,-0.58229387,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,-0.434377882
0.070354656,-1.291377412,-0.58229387,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,-0.667083388
0.213319784,0.132082944,-1.159645609,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,-0.016565723
-0.557825453,-1.308736684,-0.293618,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0.189695975
0.018367337,-1.476542986,-0.466823522,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,-0.122340953
-0.328214793,1.549756876,1.669377912,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.930122585
0.681205659,0.317248519,-1.390586304,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.729149648
0.148335635,-1.702213531,0.283733739,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,-0.027143246
1.305053491,-0.110946873,1.669377912,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1.654682911
-1.562913628,-0.741667112,1.49617239,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-1.069029262
-1.645226884,-1.204581049,0.687879956,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.32331389
-1.082030924,1.104202212,-0.351353174,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,-0.524286827
-1.324638414,-1.204581049,0.803350304,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,-1.021430408
0.087683762,-1.158289655,1.49617239,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,-0.106474669
-1.043040434,-0.926832686,0.168263391,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,-1.137783161
-1.679885097,0.733871062,-0.524558696,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,-2.137359085
-0.757110178,-1.077279716,-1.679262174,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,-1.809455872
0.02703189,-0.620152203,-0.004942131,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.53486435
0.737525255,1.393523422,-1.390586304,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1.152250568
-0.215575601,0.224665732,-0.640029044,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.090608384
1.599648301,-1.135143958,0.399204086,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,-0.386779028
-1.043040434,1.248862817,-0.755499391,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,-0.148784761
0.044360996,0.039500157,-0.986440087,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0.34835882
-0.85675254,1.162066454,0.283733739,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,-0.291581321
1.058113724,-1.464970138,-1.506056652,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.284893682
-1.0863632,-1.175648927,1.49617239,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,-1.280579722
1.595316024,-1.418678744,1.669377912,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0.247872352
0.746189808,-0.064655479,1.669377912,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.549331757
0.191658401,-0.394481659,-1.679262174,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0.618085657
0.109345145,-0.290326023,-1.679262174,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.15753933
-0.479844474,-0.463918749,-1.390586304,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0.115653314
-1.66255599,-0.267180326,1.438437216,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,-0.70939348
1.43502179,-0.411840932,1.265231695,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1.215715706
1.019123235,-1.181435352,-1.679262174,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.624773296
-1.268318818,0.23623858,-1.506056652,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,-0.18051733
-1.311641584,1.283581362,-0.697764218,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-0.593040727
-0.670464645,1.700203906,-0.755499391,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,-0.471399212
0.910816319,-1.331882381,-1.679262174,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,-0.645928342
0.009702783,-0.307685296,-1.448321478,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,-0.889211371
0.529575977,-0.897900565,0.630144782,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.189695975
-1.70154648,0.230452156,0.283733739,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,-1.370488667
1.465347726,-0.487064446,-0.524558696,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1.099362953
-1.160011903,1.312513483,-0.870969739,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-0.349757698
-0.631474156,1.509251907,-0.120412479,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.427690243
1.547660982,-0.608579355,0.45693926,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.834924878
0.802509404,-0.498637295,-0.697764218,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0.438267766
0.035696443,0.120510096,-1.275115956,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.185806091
1.253066172,0.467695549,1.438437216,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.401246435
-1.523923138,0.872745243,-1.33285113,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,-0.862767563
-1.471935819,-1.389746623,1.149761347,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,-1.645504265
-1.199002392,-1.557552925,0.225998565,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,-1.465686374
-0.81776205,0.618142578,-0.120412479,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-0.254559991
0.720196148,-0.076228327,-0.870969739,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.471399212
0.109345145,0.600783305,0.687879956,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0.512310427
-0.258898367,-0.689589294,-0.062677305,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,-0.799302425
0.975800469,-1.140930382,-1.390586304,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.52288795
-0.635806432,-1.349241654,1.092026173,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-0.751703572
-1.441609883,0.994260152,0.630144782,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,-0.630062057
-0.362873006,-0.336617417,0.918820651,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.221428544
0.919480873,-1.447610865,-0.928704913,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,-0.11176343
-0.094271855,-0.880541293,-0.640029044,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.228116183
1.65163562,1.254649241,-0.58229387,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.305624652
1.231404789,-0.064655479,-1.159645609,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.152674645
1.006126405,1.22571712,1.322966869,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.178694376
0.945474532,1.543970452,-0.466823522,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0.87723497
0.278303933,-1.505475108,-0.697764218,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,-0.275715037
1.387366747,1.538184028,-0.062677305,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1.358512267
0.30862987,-0.446559477,1.553907564,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0.221428544
-0.445186261,0.687579669,-0.466823522,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0.269027398
-1.056037264,-0.336617417,1.49617239,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,-0.487265497
1.079775107,0.398258458,1.49617239,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1.258025798
-0.449518538,0.589210457,-0.640029044,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.281003798
1.006126405,-1.274018139,0.341468912,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.633951941
1.668964727,-0.238248205,0.514674434,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.982586124
-0.354208452,-1.019415474,-0.755499391,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,-0.349757698
-0.553493177,-1.320309533,1.669377912,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,-0.677660911
-1.147015073,0.317248519,0.341468912,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,-0.487265497
-0.089939579,0.623929002,0.74561513,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0.374802628
0.529575977,-0.840036323,0.630144782,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0.226717306
-0.653135539,-1.702213531,-0.986440087,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-1.307023529
-0.050949089,1.630766815,0.341468912,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0.935411347
0.126674252,-0.087801176,1.265231695,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0.776748502
-0.783103837,0.525559791,0.918820651,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.058451739
-1.653891437,-1.476542986,-0.178147653,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.248847153
-0.991053115,0.415617731,0.168263391,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,-1.032007931
1.049449171,0.913250213,0.45693926,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1.982586124
-0.774439284,-1.574912198,-0.466823522,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-1.201248299
-1.68854965,0.080005126,-0.58229387,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,-1.825322156
-0.263230643,-1.245086018,-0.178147653,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.31133749
0.629218339,-1.227726745,1.669377912,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0.237294829
0.87182583,0.398258458,0.687879956,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.977721439
-0.302221133,0.415617731,-1.275115956,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.819058594
0.243645721,0.184160762,-1.33285113,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1.252737037
0.84583217,0.033713733,-1.275115956,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0.602219372
1.344043981,-0.105160448,1.322966869,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0.491155381
0.481920934,-0.064655479,-1.217380783,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,-0.423800359
0.659544276,-0.573860809,-0.178147653,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.940700108
-1.39395484,-0.845822747,0.514674434,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,-1.317601052
-0.28055975,-0.816890626,1.092026173,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,-0.894500132
1.344043981,1.416669119,-0.640029044,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.776324425
-1.177341009,-0.811104202,-0.928704913,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,-2.264289361
-0.661800092,-0.434986628,-1.390586304,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-0.630062057
0.611889233,0.010568036,-1.448321478,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,-0.778147379
1.391699024,0.843813122,-1.217380783,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1.850367086
-1.532587692,0.959541607,0.630144782,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,-0.926232701
1.279059832,0.768589608,-1.506056652,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.79219071
-0.973724008,-0.68380287,0.514674434,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,-2.095048993
1.248733895,-1.169862503,1.265231695,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.73443841
1.344043981,1.098415788,0.052793043,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.903678778
0.949806809,1.300940635,1.49617239,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0.448845289
1.465347726,1.434028392,-0.120412479,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1.982586124
1.595316024,1.243076393,-0.120412479,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1.485442543
1.469680003,-0.481278022,-1.159645609,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,-0.619484534
0.044360996,-1.204581049,0.45693926,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.237294829
-0.128930068,0.589210457,0.918820651,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.924833824
-1.372293457,0.519773366,-1.044175261,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.053587054
-0.986720838,-0.874754868,0.399204086,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,-1.878209771
0.525243701,0.415617731,-0.293618,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.771035664
-1.294312478,1.700203906,1.669377912,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,-0.243982468
1.530331875,-1.152503231,-1.506056652,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.533465473
-0.947730349,-0.42341378,-0.351353174,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.179118452
-1.43294533,-0.377122386,-0.293618,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,-1.650793027
-0.921736689,-0.996269777,-0.120412479,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,-1.1324944
-1.567245905,1.000046576,-0.697764218,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,-1.957541194
-1.160011903,0.71651179,-0.755499391,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,-1.894076056
0.299965317,-0.984696929,-0.524558696,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,-0.291581321
-0.735448794,1.243076393,-1.159645609,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.623374418
1.040784618,-0.261393902,-1.275115956,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0.686839556
-0.332547069,0.178374338,1.380702042,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0.332492536
0.737525255,0.641288275,-0.004942131,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.009878084
0.720196148,1.295154211,0.976555825,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0.729149648
-1.263986542,-0.949978383,-0.524558696,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,-0.889211371
-1.541252245,0.317248519,1.49617239,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,-0.476687974
1.183749746,0.594996881,1.092026173,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.824347355
0.694202489,1.341445604,1.611642738,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1.982586124
-1.129685966,0.942182334,0.918820651,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,-0.164651045
0.620553786,1.439814816,0.74561513,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.422401481
-0.592483666,-1.476542986,0.341468912,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.591641849
-1.541252245,-0.261393902,1.034290999,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-1.037296693
-0.943398072,-0.672230021,-0.640029044,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,-0.32331389
0.88482266,-0.012577661,-1.506056652,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0.745015933
-0.380202112,1.075270091,-0.466823522,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,-0.799302425
0.152667912,-0.024150509,0.918820651,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.713283364
-1.263986542,-1.615417168,-1.390586304,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-2.26963101
-1.415616223,0.589210457,1.380702042,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.369513866
-0.908739859,-1.702213531,0.110528217,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,-1.365199906
-0.098604132,-1.395533048,1.034290999,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,-0.339180175
1.201078853,0.791735304,0.052793043,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1.004165246
0.910816319,1.150493606,1.149761347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.982586124
-1.181673286,-0.631725052,1.669377912,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,-1.423376282
-1.489264926,0.23623858,1.092026173,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,-1.291157245
-0.956394902,0.161015065,1.322966869,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.972432677
1.218407959,-1.545980077,1.092026173,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1.046475338
0.053025549,0.155228641,-0.178147653,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.110364553
1.062446001,-1.696427107,-0.524558696,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,-0.513709304
